,date_live_nk,category_sk,listing_sk,user_sk_encrypted,replies,successful_replies,average_conversation_length,first_reply_date,last_reply_date
1132,2017-09-15,olx|mea|za|362|377,olx|mea|za|1051415890,6c375703ea80ec26dfae6be755da68ee,1.0,0.0,1.0,2017-09-19,2017-09-19
1133,2017-09-17,olx|mea|za|362|378,olx|mea|za|1051430097,34bdf51c8de71ec5edfba49bf4615bc3,1.0,0.0,1.0,2017-09-18,2017-09-18
1134,2017-09-19,olx|mea|za|806|807,olx|mea|za|1051458144,028cae710a365d530560f1c248d0feb9,1.0,1.0,15.0,2017-09-20,2017-09-20
1135,2017-08-15,olx|mea|za|362|378,olx|mea|za|1050979234,ae297f871ecf11b70a8de691ca089011,1.0,0.0,1.0,2017-09-17,2017-09-17
1136,2017-09-19,olx|mea|za|800|801,olx|mea|za|1051475508,16e715e8e9603a7f18b9138a38d620ac,10.0,7.0,4.0,2017-09-19,2017-09-21
1137,2017-09-11,olx|mea|za|16|301,olx|mea|za|1051341468,9e4a572676a60b82d289828b43ac2dff,1.0,0.0,1.0,2017-09-21,2017-09-21
1138,2017-09-07,olx|mea|za|800|805,olx|mea|za|1051286673,00d189eb7668b4ab2855928e6ebeae1c,1.0,1.0,2.0,2017-09-15,2017-09-15
1139,2017-09-21,olx|mea|za|362|378,olx|mea|za|1051501473,f5009ebd8d80d8f3770622209d88fb29,1.0,1.0,1.0,2017-09-21,2017-09-21
1140,2017-07-20,olx|mea|za|600|887,olx|mea|za|1050620508,d76f8c565437f864992a8883bac0ed75,1.0,0.0,1.0,2017-09-15,2017-09-15
1141,2017-07-25,olx|mea|za|362|378,olx|mea|za|1050686674,a922970a96016dbb5f21d2dea9366006,1.0,0.0,1.0,2017-09-17,2017-09-17
1142,2017-09-02,olx|mea|za|362|378,olx|mea|za|1051212570,3dd368b42bec4444a9c4f6f97058cc0f,1.0,0.0,1.0,2017-09-19,2017-09-19
1143,2017-08-30,olx|mea|za|811|812,olx|mea|za|1051176669,27a31497c1704b5bf2be138db0988d7b,1.0,1.0,7.0,2017-09-14,2017-09-14
1144,2017-07-31,olx|mea|za|806|808,olx|mea|za|1050778016,9b8bae48a076710102430fdb21516654,1.0,0.0,1.0,2017-09-19,2017-09-19
1145,2017-07-22,olx|mea|za|800|802,olx|mea|za|1050651034,0619b53d473d543ee3985ed7c0d3268d,1.0,0.0,1.0,2017-09-21,2017-09-21
1146,2017-08-30,olx|mea|za|362|377,olx|mea|za|1051178204,5f34ce2817fa394eaa2b48b1395ea0b3,2.0,1.0,2.0,2017-09-16,2017-09-21
1147,2017-09-15,olx|mea|za|362|377,olx|mea|za|1051414275,8a4895326b5d2cfd1e7dbb6ec08da868,1.0,1.0,2.0,2017-09-18,2017-09-18
1148,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051409456,0cab266671f399166b92afad4b74c071,14.0,14.0,2.0,2017-09-15,2017-09-18
1149,2017-09-15,olx|mea|za|362|377,olx|mea|za|1051414432,ba67666fb08ff449cb736e817215ae13,2.0,2.0,1.0,2017-09-16,2017-09-18
1150,2017-09-17,olx|mea|za|853|856,olx|mea|za|1051433826,37989aae976a3daecb132c5169aa0643,1.0,1.0,2.0,2017-09-18,2017-09-18
1151,2017-07-08,olx|mea|za|800|803,olx|mea|za|1050428368,30a5f530f913506875dd079464ed5f4b,2.0,0.0,1.0,2017-09-18,2017-09-19
1152,2017-09-13,olx|mea|za|800|803,olx|mea|za|1051384195,88be2696f608f34c2a97c6234d7fbbe1,1.0,0.0,1.0,2017-09-20,2017-09-20
1153,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051423128,ccc71ddede9ec98827a50425a39d7c2b,5.0,0.0,1.0,2017-09-16,2017-09-17
1154,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051443618,1689fc7d596e065468d447ad6c13669c,1.0,1.0,2.0,2017-09-18,2017-09-18
1155,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051482287,37588b8fa476c9dac437a2c3cfa3b0ba,7.0,7.0,8.0,2017-09-20,2017-09-21
1156,2017-08-22,olx|mea|za|806|808,olx|mea|za|1051073301,f9c10e70470be549bed575c7f00377a1,4.0,0.0,1.0,2017-09-16,2017-09-21
1157,2017-08-16,olx|mea|za|600|604,olx|mea|za|1050996768,8939ff38f87bcfba5d44a43a0da60040,6.0,4.0,2.0,2017-09-15,2017-09-21
1158,2017-08-16,olx|mea|za|16|363,olx|mea|za|1050993681,edebf862e4a6a22e0bc46cbeb63fba6d,1.0,0.0,1.0,2017-09-17,2017-09-17
1159,2017-07-30,olx|mea|za|600|887,olx|mea|za|1050761600,eae996453a5b2daccc751699ad364007,1.0,1.0,2.0,2017-09-14,2017-09-14
1160,2017-07-11,olx|mea|za|362|377,olx|mea|za|1050478010,7f5d4e5b84f5387b8e593a520c1c6b85,1.0,0.0,1.0,2017-09-17,2017-09-17
1161,2017-09-16,olx|mea|za|806|910,olx|mea|za|1051422124,94a3984ed5ae537058ff9171378d9877,1.0,1.0,2.0,2017-09-16,2017-09-16
1162,2017-08-01,olx|mea|za|815|816,olx|mea|za|1050791427,ee7e4b4e58d5124e6dea99e118c861db,1.0,1.0,4.0,2017-09-21,2017-09-21
1163,2017-09-02,olx|mea|za|853|856,olx|mea|za|1051209625,ec0411c60a4d44f154d551b915ad121f,1.0,0.0,1.0,2017-09-20,2017-09-20
1164,2017-09-17,olx|mea|za|362|379,olx|mea|za|1051436585,dfc0152c3276a6d8ab0bb9e95d8ff0ba,3.0,3.0,3.0,2017-09-17,2017-09-21
1165,2017-08-21,olx|mea|za|881|899,olx|mea|za|1051051590,98f3152d3a7841d945b7865e71abecd5,2.0,0.0,1.0,2017-09-15,2017-09-18
1166,2017-09-19,olx|mea|za|800|802,olx|mea|za|1051465381,7b3c76f6499de7cdf371e8be1141860d,1.0,1.0,3.0,2017-09-20,2017-09-20
1167,2017-07-27,olx|mea|za|362|378,olx|mea|za|1050730732,2ba641c496d032d0aa2c1eb758d8d01f,1.0,0.0,2.0,2017-09-18,2017-09-18
1168,2017-09-05,olx|mea|za|800|801,olx|mea|za|1051252655,1d2c1e39361c3ee2994706452581346f,1.0,0.0,1.0,2017-09-14,2017-09-14
1169,2017-08-13,olx|mea|za|362|379,olx|mea|za|1050950879,ce286e87a282c183ba183e5cd3fe84c7,2.0,0.0,1.0,2017-09-17,2017-09-20
1170,2017-09-13,olx|mea|za|362|416,olx|mea|za|1051373166,1ceac338a2efb011285e1c1fb8054a0e,1.0,0.0,1.0,2017-09-14,2017-09-14
1171,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051428835,8674c3e4a2963cb0a5a9c333239dcc4b,2.0,2.0,2.0,2017-09-20,2017-09-20
1172,2017-09-12,olx|mea|za|362|378,olx|mea|za|1051362334,9b25f91ed699d821429b7e3f59661172,1.0,0.0,1.0,2017-09-18,2017-09-18
1173,2017-09-20,olx|mea|za|800|801,olx|mea|za|1051486346,89c15d4bda8791b062dc0ad590cc06eb,3.0,3.0,2.0,2017-09-20,2017-09-20
1174,2017-09-01,olx|mea|za|800|801,olx|mea|za|1051208996,2a0b5eaf819b429242a46afe505aae9d,4.0,3.0,3.0,2017-09-14,2017-09-21
1175,2017-07-03,olx|mea|za|800|801,olx|mea|za|1050312292,a58c25b608ec4e2f65b0afd292b39278,1.0,0.0,1.0,2017-09-19,2017-09-19
1176,2017-08-24,olx|mea|za|806|807,olx|mea|za|1051102667,4124338ec7e6f0fde8b66e4cbb34fbee,1.0,1.0,1.0,2017-09-18,2017-09-18
1177,2017-09-19,olx|mea|za|185|214,olx|mea|za|1051456074,bed47b1245d5b777816b6d090fb13a93,1.0,1.0,8.0,2017-09-19,2017-09-19
1178,2017-08-26,olx|mea|za|800|801,olx|mea|za|1051122573,1da1660af3c1a9c1dfb1fc5cfa57443f,1.0,0.0,1.0,2017-09-20,2017-09-20
1179,2017-08-22,olx|mea|za|800|801,olx|mea|za|1051074463,f2f4814a12df162a2bfd97e6271c0fd7,5.0,0.0,1.0,2017-09-14,2017-09-21
1180,2017-08-31,olx|mea|za|362|378,olx|mea|za|1051191117,9662eef86c2dfa2e7bd2c3d0a3e8c597,1.0,0.0,1.0,2017-09-21,2017-09-21
1181,2017-09-16,olx|mea|za|16|301,olx|mea|za|1051425319,20dbbe178af4086d22aecf722d0eaa32,4.0,4.0,2.0,2017-09-16,2017-09-21
1182,2017-07-03,olx|mea|za|806|808,olx|mea|za|1050305127,03cba3a02c9c42bd4737a41878119c59,1.0,0.0,1.0,2017-09-14,2017-09-14
1183,2017-08-12,olx|mea|za|811|813,olx|mea|za|1050938367,66ca869bf96cbf29b633d2d3d833fded,2.0,2.0,2.0,2017-09-15,2017-09-18
1184,2017-09-11,olx|mea|za|600|887,olx|mea|za|1051346304,10fa0087521031c6fca995826cc0e609,2.0,2.0,2.0,2017-09-16,2017-09-17
1185,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051424709,5fa58544c27ec73cd767d5f8c70e80a5,7.0,1.0,1.0,2017-09-16,2017-09-18
1186,2017-09-20,olx|mea|za|362|379,olx|mea|za|1051492964,cefff3d5965e3e69b6a8a66a3b74d094,2.0,1.0,10.0,2017-09-20,2017-09-21
1187,2017-07-21,olx|mea|za|800|805,olx|mea|za|1050636440,22562332d89cf51206c09a32fb9f3b78,1.0,0.0,1.0,2017-09-14,2017-09-14
1188,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051473763,d151fad006bd10fc23bf06caab7a8b9b,3.0,3.0,2.0,2017-09-19,2017-09-20
1189,2017-09-08,olx|mea|za|362|378,olx|mea|za|1051292689,d9e50a7a6867f3a8afbd99539df17c00,4.0,1.0,1.0,2017-09-14,2017-09-20
1190,2017-07-23,olx|mea|za|800|801,olx|mea|za|1050658977,cbdb8ac5c9acc1d683abc6874f91c0e5,1.0,1.0,5.0,2017-09-21,2017-09-21
1191,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051466338,62119bb6280d0620e6b596857adf9ab1,1.0,1.0,4.0,2017-09-19,2017-09-19
1192,2017-09-20,olx|mea|za|16|363,olx|mea|za|1051485704,b36217edda4ea38120df79cb959f371c,1.0,0.0,1.0,2017-09-21,2017-09-21
1193,2017-07-22,olx|mea|za|800|801,olx|mea|za|1050652105,6f21a58419609eaa66cfce8efbca30bc,2.0,0.0,1.0,2017-09-17,2017-09-18
1194,2017-09-09,olx|mea|za|362|378,olx|mea|za|1051314758,dc0c98199808441992ccd417e2ab201e,1.0,0.0,1.0,2017-09-18,2017-09-18
1195,2017-08-02,olx|mea|za|853|856,olx|mea|za|1050809115,17d0100fd602afc79881833205c5f9a9,1.0,1.0,2.0,2017-09-15,2017-09-15
1196,2017-09-06,olx|mea|za|800|802,olx|mea|za|1051269478,560e91536c07988c2442b2c09eaf3878,3.0,1.0,1.0,2017-09-14,2017-09-20
1197,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051461424,ecc15fafcd2605d823b392407e7cf8c2,1.0,1.0,2.0,2017-09-19,2017-09-19
1198,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051391805,2410531b12ef0fa1dd1c344a72e4f012,3.0,1.0,2.0,2017-09-14,2017-09-16
1199,2017-09-06,olx|mea|za|806|807,olx|mea|za|1051273936,4971bd92f857e84cabe7e29297f5dd6f,1.0,1.0,11.0,2017-09-20,2017-09-20
1200,2017-08-01,olx|mea|za|5170|5172,olx|mea|za|1050793171,c232f9bacfd99257f0ba9cd19def7194,1.0,0.0,1.0,2017-09-14,2017-09-14
1201,2017-09-14,olx|mea|za|800|802,olx|mea|za|1051398120,3bbcf27a4dbafaba7fb3e9383c303016,1.0,1.0,4.0,2017-09-17,2017-09-17
1202,2017-09-04,olx|mea|za|815|817,olx|mea|za|1051228692,da09639d78e841ee6eccb379ff5a86b1,1.0,1.0,3.0,2017-09-21,2017-09-21
1203,2017-09-08,olx|mea|za|362|378,olx|mea|za|1051301453,609ed8c8dcffc0aff1ac6e459e06360a,3.0,3.0,1.0,2017-09-15,2017-09-21
1204,2017-08-30,olx|mea|za|800|805,olx|mea|za|1051183799,fd22133d93913245639b429a28166e66,1.0,0.0,1.0,2017-09-20,2017-09-20
1205,2017-07-27,olx|mea|za|800|801,olx|mea|za|1050731615,4a1ae810dd3f259754b980a03c9a3195,1.0,0.0,1.0,2017-09-18,2017-09-18
1206,2017-08-02,olx|mea|za|881|899,olx|mea|za|1050804122,0545e458bdbaf4be52314f64b57732bc,3.0,0.0,1.0,2017-09-14,2017-09-21
1207,2017-07-11,olx|mea|za|362|417,olx|mea|za|1050478285,305cf1c727c0ebaf6cc4ed25107cb894,1.0,0.0,1.0,2017-09-19,2017-09-19
1208,2017-09-17,olx|mea|za|362|378,olx|mea|za|1051435742,4385b33909f96dd73146b4416b9b4554,39.0,17.0,2.0,2017-09-17,2017-09-21
1209,2017-09-14,olx|mea|za|800|802,olx|mea|za|1051404595,6de6da2db7d402cfc2a828b5467949f1,5.0,4.0,5.0,2017-09-14,2017-09-15
1210,2017-09-02,olx|mea|za|16|301,olx|mea|za|1051210108,b36f3c5a88aa8ee8d375f064062ad167,1.0,1.0,1.0,2017-09-19,2017-09-19
1211,2017-09-10,olx|mea|za|806|807,olx|mea|za|1051323456,0264b39d88a743396c0958be5ca80e53,1.0,1.0,2.0,2017-09-14,2017-09-14
1212,2017-09-09,olx|mea|za|800|801,olx|mea|za|1051318482,c164c9e27319dc33acd363b884c93329,3.0,3.0,3.0,2017-09-14,2017-09-16
1213,2017-08-28,olx|mea|za|800|801,olx|mea|za|1051152976,5e3c1c132370e2c4599750d5cc5a1117,1.0,0.0,1.0,2017-09-18,2017-09-18
1214,2017-08-07,olx|mea|za|881|899,olx|mea|za|1050864056,696d5a5fa92a8c5492bf42fb7853dc1b,1.0,0.0,1.0,2017-09-14,2017-09-14
1215,2017-08-26,olx|mea|za|800|803,olx|mea|za|1051126592,7da5d93084a8ec837960b4f8c0fe63ae,1.0,0.0,1.0,2017-09-18,2017-09-18
1216,2017-08-20,olx|mea|za|800|801,olx|mea|za|1051045510,58de463c11f41e3148bf1b0fb61e9741,1.0,0.0,1.0,2017-09-21,2017-09-21
1217,2017-07-09,olx|mea|za|881|883,olx|mea|za|1050445910,c022a7672bc6272308021a4b234e3d83,2.0,0.0,1.0,2017-09-14,2017-09-18
1218,2017-09-11,olx|mea|za|800|805,olx|mea|za|1051330756,c2e6845ed3ca9fc838b344eba03c43ca,2.0,0.0,1.0,2017-09-14,2017-09-14
1219,2017-08-29,olx|mea|za|800|803,olx|mea|za|1051153986,301a2bd667fb199d7b13f7aaf7d8f75b,2.0,2.0,2.0,2017-09-15,2017-09-21
1220,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051457403,aeb6e1e36b5497eb9ed7f3d3a70e6fdb,1.0,1.0,2.0,2017-09-19,2017-09-19
1221,2017-07-06,olx|mea|za|362|378,olx|mea|za|1050372117,d8cf1bd221e529c01ac79c257da0e685,4.0,4.0,1.0,2017-09-14,2017-09-19
1222,2017-08-21,olx|mea|za|815|816,olx|mea|za|1051057486,3fd7b55ec5f0ae40bc8a3887d74a8a3e,1.0,1.0,2.0,2017-09-20,2017-09-20
1223,2017-09-19,olx|mea|za|806|807,olx|mea|za|1051474986,2627f424d8855baecb144582326728b4,2.0,0.0,1.0,2017-09-19,2017-09-20
1224,2017-08-23,olx|mea|za|815|817,olx|mea|za|1051085478,7fce8651a7d71cca9ef78389551c9278,1.0,0.0,1.0,2017-09-17,2017-09-17
1225,2017-09-04,olx|mea|za|5170|5173,olx|mea|za|1051240201,8b654a58213b4557de1e6ae5c5f49f16,1.0,1.0,2.0,2017-09-17,2017-09-17
1226,2017-09-13,olx|mea|za|800|802,olx|mea|za|1051381244,1d0ad918b2c714eb7463bde0eafa316b,5.0,4.0,4.0,2017-09-14,2017-09-19
1227,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051396194,b0071081722bdb48578bfc04d4f67db7,3.0,0.0,1.0,2017-09-16,2017-09-21
1228,2017-08-21,olx|mea|za|806|807,olx|mea|za|1051050473,5b22afd8c35ae1b3e8ee5e5b5f75c1d1,1.0,0.0,1.0,2017-09-18,2017-09-18
1229,2017-09-05,olx|mea|za|800|801,olx|mea|za|1051254543,fa4ff0c0c06cb9c1669ded2ad21f6694,4.0,4.0,8.0,2017-09-17,2017-09-19
1230,2017-09-05,olx|mea|za|362|377,olx|mea|za|1051246547,2a5523657263646aef3f0319c5f19dbf,1.0,1.0,2.0,2017-09-15,2017-09-15
1231,2017-09-02,olx|mea|za|362|378,olx|mea|za|1051210847,5ee3ccd3f524c5ca3c7d3e5ad18b6010,2.0,2.0,5.0,2017-09-19,2017-09-20
1232,2017-09-21,olx|mea|za|881|899,olx|mea|za|1051497293,a58c49e9b0d20436606cb3780d3d0ea1,2.0,2.0,1.0,2017-09-21,2017-09-21
1233,2017-09-14,olx|mea|za|600|604,olx|mea|za|1051390361,0f0a98c0ac5131acd38b567fd51cdb93,11.0,11.0,3.0,2017-09-14,2017-09-20
1234,2017-09-16,olx|mea|za|362|377,olx|mea|za|1051421567,9544e23acec23600a542ff82d2b95719,2.0,2.0,3.0,2017-09-20,2017-09-20
1235,2017-08-03,olx|mea|za|362|378,olx|mea|za|1050825857,5d2daf3936ed60a4dd48d16c73988cad,1.0,0.0,1.0,2017-09-20,2017-09-20
1236,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051490995,5f21dfdc9b18dfd159b35b38ef1163b1,1.0,1.0,1.0,2017-09-20,2017-09-20
1237,2017-09-21,olx|mea|za|362|378,olx|mea|za|1051498480,9a9aa6498c17c892edfdb53a766919b6,2.0,2.0,1.0,2017-09-21,2017-09-21
1238,2017-07-18,olx|mea|za|853|856,olx|mea|za|1050584915,a474635180904062e2398c5e1be638e7,1.0,0.0,1.0,2017-09-17,2017-09-17
1239,2017-09-13,olx|mea|za|362|378,olx|mea|za|1051365243,6a9489f846e9aef4468c78debbb0ecde,2.0,0.0,1.0,2017-09-15,2017-09-18
1240,2017-07-19,olx|mea|za|800|801,olx|mea|za|1050604213,7a52c99d392e17250445b296cd929acf,2.0,0.0,1.0,2017-09-20,2017-09-20
1241,2017-08-29,olx|mea|za|362|377,olx|mea|za|1051163221,2aa92d521e0c5f56f34fde32f06e92bb,1.0,0.0,3.0,2017-09-17,2017-09-17
1242,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051407936,705f192e780687d58abd2b67fd804dd0,1.0,0.0,1.0,2017-09-18,2017-09-18
1243,2017-08-15,olx|mea|za|362|378,olx|mea|za|1050973682,e5566f3854a944a9a33f3d5a29160d25,1.0,0.0,1.0,2017-09-15,2017-09-15
1244,2017-08-14,olx|mea|za|362|379,olx|mea|za|1050966030,f008dfdb351cc1aa734e18fb8ec087ad,1.0,0.0,1.0,2017-09-21,2017-09-21
1245,2017-09-15,olx|mea|za|800|801,olx|mea|za|1051413805,2455dab1b3397f40a1ba27f0b7c6d801,1.0,0.0,1.0,2017-09-16,2017-09-16
1246,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051421183,ee921a3752cddeeeca9d9d57323c076e,8.0,5.0,3.0,2017-09-16,2017-09-20
1247,2017-08-24,olx|mea|za|800|803,olx|mea|za|1051104510,1acd397125a7fa73a8704b8ad3405c2e,2.0,2.0,3.0,2017-09-17,2017-09-18
1248,2017-09-11,olx|mea|za|806|809,olx|mea|za|1051336904,c216a1d1b5dc2c2c4ec630ccd351081e,1.0,1.0,1.0,2017-09-16,2017-09-16
1249,2017-09-05,olx|mea|za|362|378,olx|mea|za|1051247912,edf976c87acc65024250b4e238c61b12,2.0,2.0,1.0,2017-09-14,2017-09-15
1250,2017-07-12,olx|mea|za|800|803,olx|mea|za|1050500957,b042af1c0e64d830b03f167306e7b455,1.0,0.0,1.0,2017-09-16,2017-09-16
1251,2017-08-24,olx|mea|za|800|801,olx|mea|za|1051105755,ea242585c574d4acb20f8f82b207aaa7,3.0,3.0,3.0,2017-09-15,2017-09-17
1252,2017-07-26,olx|mea|za|362|376,olx|mea|za|1050711260,72114209587797602127b6c4f18a66d0,1.0,0.0,1.0,2017-09-17,2017-09-17
1253,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051399777,dcc9404517553712812b0883372b6183,6.0,5.0,7.0,2017-09-14,2017-09-20
1254,2017-09-15,olx|mea|za|806|808,olx|mea|za|1051417709,5145cc25dca94f54ef6cde24b672b668,1.0,1.0,11.0,2017-09-15,2017-09-15
1255,2017-09-03,olx|mea|za|16|363,olx|mea|za|1051223060,07a947923fb1d520ea060219b771b8e3,1.0,0.0,2.0,2017-09-17,2017-09-17
1256,2017-09-06,olx|mea|za|362|378,olx|mea|za|1051264136,6069cc961909bd3be3aef14e485eaa4e,3.0,0.0,1.0,2017-09-14,2017-09-21
1257,2017-09-14,olx|mea|za|191|372,olx|mea|za|1051390705,85460af49be0776a0480e83c9528cdd6,2.0,0.0,1.0,2017-09-14,2017-09-18
1258,2017-09-15,olx|mea|za|811|812,olx|mea|za|1051408044,92a5d0cbcf8fde781f3379e0350692ea,2.0,2.0,2.0,2017-09-17,2017-09-21
1259,2017-09-20,olx|mea|za|800|802,olx|mea|za|1051485479,22a5c6144e88047f536a339cf23df82c,4.0,2.0,1.0,2017-09-20,2017-09-21
1260,2017-09-07,olx|mea|za|800|803,olx|mea|za|1051287437,12ead72dae96c5538ee8662a83d66cde,1.0,1.0,1.0,2017-09-14,2017-09-14
1261,2017-07-25,olx|mea|za|800|801,olx|mea|za|1050687572,5909d3a0adfd5d653a8ec80928dd1939,1.0,1.0,4.0,2017-09-21,2017-09-21
1262,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051429844,38cd6646097b421f9c13767d69a9c260,1.0,1.0,1.0,2017-09-17,2017-09-17
1263,2017-07-05,olx|mea|za|362|378,olx|mea|za|1050369947,c2c9e41ec1cefa540f446b830375b866,1.0,0.0,1.0,2017-09-14,2017-09-14
1264,2017-09-08,olx|mea|za|362|378,olx|mea|za|1051301276,b34fe3947c5fa27de2c7ce9db3f9aef8,2.0,2.0,3.0,2017-09-18,2017-09-19
1265,2017-09-19,olx|mea|za|881|882,olx|mea|za|1051472366,5871e80f5e101505252f5ceed8b08bd5,1.0,1.0,2.0,2017-09-20,2017-09-20
1266,2017-08-09,olx|mea|za|815|816,olx|mea|za|1050898089,c769fe4d9a6e12b4375a5332bfdb4c2d,1.0,0.0,2.0,2017-09-19,2017-09-19
1267,2017-09-13,olx|mea|za|362|378,olx|mea|za|1051379229,bfb587a9965dbe69f16952a9c0f4b194,2.0,0.0,1.0,2017-09-15,2017-09-18
1268,2017-08-21,olx|mea|za|600|604,olx|mea|za|1051050401,e50b35d8cf2b53aee7f9828c3f5afbd8,2.0,2.0,2.0,2017-09-15,2017-09-21
1269,2017-07-16,olx|mea|za|806|807,olx|mea|za|1050555828,3b6561822b4e3eee71cca652e99fd859,1.0,0.0,2.0,2017-09-14,2017-09-14
1270,2017-09-21,olx|mea|za|191|633,olx|mea|za|1051510065,db1639ef0649fd948b08f0f85f32b35a,1.0,1.0,3.0,2017-09-21,2017-09-21
1271,2017-09-17,olx|mea|za|806|807,olx|mea|za|1051433772,713fe5ff9143d29ba9e2ebedea01dfa7,1.0,1.0,2.0,2017-09-18,2017-09-18
1272,2017-09-05,olx|mea|za|16|388,olx|mea|za|1051254698,9a40e81549967aaf47af488c14a69d16,1.0,1.0,7.0,2017-09-16,2017-09-16
1273,2017-09-19,olx|mea|za|800|801,olx|mea|za|1051468532,1465822d125e669d786b6d73685e89b4,5.0,0.0,1.0,2017-09-19,2017-09-21
1274,2017-07-09,olx|mea|za|362|378,olx|mea|za|1050443964,7a6a223f70d0dd4809bc324f743f7a32,2.0,0.0,1.0,2017-09-14,2017-09-16
1275,2017-08-13,olx|mea|za|800|805,olx|mea|za|1050943190,69d03ec26304a5a9fc15008fe21bb814,1.0,1.0,3.0,2017-09-20,2017-09-20
1276,2017-09-15,olx|mea|za|800|802,olx|mea|za|1051419837,7b30c17859b391ca20d31e3ae64f28ae,4.0,1.0,1.0,2017-09-16,2017-09-19
1277,2017-08-31,olx|mea|za|806|807,olx|mea|za|1051196107,ea6e4abba1ae8b061f3f45ccbb77b476,1.0,1.0,11.0,2017-09-16,2017-09-16
1278,2017-08-15,olx|mea|za|800|805,olx|mea|za|1050976464,fe369ec1270b728b51ef31ad67e731c6,1.0,0.0,1.0,2017-09-17,2017-09-17
1279,2017-09-05,olx|mea|za|800|801,olx|mea|za|1051244754,53f2127b112d6111311d1daeead6d214,1.0,1.0,1.0,2017-09-20,2017-09-20
1280,2017-09-14,olx|mea|za|800|801,olx|mea|za|1051394999,04949bc5a44b6ef76ad7686041eff1ed,3.0,3.0,2.0,2017-09-14,2017-09-16
1281,2017-08-27,olx|mea|za|362|377,olx|mea|za|1051131666,09666429e1653f9ac69d1a9362ff1e55,1.0,0.0,1.0,2017-09-16,2017-09-16
1282,2017-08-05,olx|mea|za|362|378,olx|mea|za|1050844226,95925b9fa899df326b81eaa3969c9d62,2.0,0.0,1.0,2017-09-16,2017-09-21
1283,2017-09-20,olx|mea|za|362|379,olx|mea|za|1051489269,1253b8c6f090eb2a9cb72e6d74f51b68,2.0,2.0,8.0,2017-09-20,2017-09-21
1284,2017-08-29,olx|mea|za|362|378,olx|mea|za|1051157993,bd73ed19a34552b04a021fa155c1661a,1.0,0.0,1.0,2017-09-18,2017-09-18
1285,2017-09-14,olx|mea|za|806|808,olx|mea|za|1051391059,c24b42b7705ad06120d08ce273d71a07,1.0,1.0,2.0,2017-09-16,2017-09-16
1286,2017-09-12,olx|mea|za|362|379,olx|mea|za|1051361781,d5282a3182cda95d9526f8a5d4e0da10,2.0,1.0,1.0,2017-09-14,2017-09-19
1287,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051404257,6e662bbb12f28b38ab3605c0642c5068,9.0,0.0,1.0,2017-09-14,2017-09-20
1288,2017-09-06,olx|mea|za|362|377,olx|mea|za|1051271374,5b7835f0f0698f6adff07d76e886cf4a,1.0,0.0,2.0,2017-09-15,2017-09-15
1289,2017-09-07,olx|mea|za|362|378,olx|mea|za|1051278518,e3154a69a37767c41a19ea7086be5e9e,1.0,1.0,1.0,2017-09-19,2017-09-19
1290,2017-09-14,olx|mea|za|800|801,olx|mea|za|1051398387,0dcf98fe90305e0a1315b990fb92cc78,1.0,1.0,1.0,2017-09-14,2017-09-14
1291,2017-07-05,olx|mea|za|362|378,olx|mea|za|1050346488,fb43e2f6b8ce1c61986c60b1f3d97aed,1.0,0.0,1.0,2017-09-16,2017-09-16
1292,2017-08-15,olx|mea|za|800|802,olx|mea|za|1050978194,65f32181b3a35231b44efc1f6c6ebef2,1.0,0.0,1.0,2017-09-14,2017-09-14
1293,2017-09-10,olx|mea|za|881|882,olx|mea|za|1051326195,2042cc10346bae5ce6a2f1c9e90b0bf9,1.0,0.0,1.0,2017-09-15,2017-09-15
1294,2017-08-06,olx|mea|za|362|377,olx|mea|za|1050857758,1db778350aa36ea44685e4edb7b57064,1.0,1.0,3.0,2017-09-14,2017-09-14
1295,2017-08-02,olx|mea|za|806|910,olx|mea|za|1050810783,3ef273b545f52dfc45bd59280f9318e7,1.0,0.0,1.0,2017-09-16,2017-09-16
1296,2017-09-18,olx|mea|za|800|801,olx|mea|za|1051443666,eb6e4739434800fef5d063d72284cb0d,2.0,2.0,2.0,2017-09-18,2017-09-18
1297,2017-09-06,olx|mea|za|800|805,olx|mea|za|1051271157,e07d97ee25ddd2b9542d58c7df205603,2.0,2.0,5.0,2017-09-15,2017-09-15
1298,2017-07-22,olx|mea|za|800|801,olx|mea|za|1050648681,dbe246338ed4aacc2ebb9f0e4a72bbc8,1.0,0.0,1.0,2017-09-15,2017-09-15
